Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
   Low Wage,Nova Scotia,Tomcat Holdings Ltd.,"Upper Tantallon, NS B3Z 4R2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,4.0,3
   Low Wage,Nova Scotia,WOW! Food Systems Incorporated,"Truro, NS B2N 6M5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
  Primary Agriculture,Nova Scotia,Allen Farms Limited,"Billtown, NS B0P 1J0",8431-General farm workers,8431,General farm workers,Unknown,1.0,3.0,3
  Primary Agriculture,Nova Scotia,Apple Lane Farm Inc,"Berwick, NS B0P 1E0",8431-General farm workers,8431,General farm workers,Unknown,1.0,6.0,3
  Primary Agriculture,Nova Scotia,Atlantic Poultry Incorporated,"Port Williams, NS B0P 1T0",8431-General farm workers,8431,General farm workers,Corporation,2.0,6.0,3
  Primary Agriculture,Nova Scotia,Balamore Farm Ltd,"Great Village, NS B0M 1L0",8431-General farm workers,8431,General farm workers,Unknown,1.0,20.0,3
  Primary Agriculture,Nova Scotia,Bayview Poultry Farms Ltd,"Masstown, NS B0M 1G0",8431-General farm workers,8431,General farm workers,Unknown,1.0,6.0,3
  Primary Agriculture,Nova Scotia,Best Farms Ltd,"Woodville, NS B0P 1V0",8431-General farm workers,8431,General farm workers,Partnership,1.0,3.0,3
  Primary Agriculture,Nova Scotia,Birchleigh Farms LTD.,"Berwick, NS B0P 1E0",8431-General farm workers,8431,General farm workers,Unknown,2.0,10.0,3
  Primary Agriculture,Nova Scotia,CAP Farms Inc,"Grafton, NS B0P 1V0",8431-General farm workers,8431,General farm workers,Unknown,1.0,9.0,3
  Primary Agriculture,Nova Scotia,Charles Keddy Farms Limited,"Lakeville, NS B4N 3V7",8431-General farm workers,8431,General farm workers,Unknown,2.0,22.0,3
  Primary Agriculture,Nova Scotia,Craig Nichols Farms Limited,"Aylesford, NS B0P 1C0",8431-General farm workers,8431,General farm workers,Unknown,6.0,70.0,3
  Primary Agriculture,Nova Scotia,Crisp Growers Incorporated,"Berwick, NS B0P 1E0",8431-General farm workers,8431,General farm workers,Unknown,3.0,39.0,3
  Primary Agriculture,Nova Scotia,DeLong Farm Products Limited,"New Germany, NS B0R 1E0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,2.0,24.0,3
  Primary Agriculture,Nova Scotia,Evangeline Orchards Limited,"Port Williams, NS B0P 1T0",8431-General farm workers,8431,General farm workers,Unknown,1.0,1.0,3
  Primary Agriculture,Nova Scotia,G & C Hughes Enterprises Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,1.0,15.0,3
  Primary Agriculture,Nova Scotia,G.A.R. Tree Farms Ltd,"Barss Corner, NS B0R 1A0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,2.0,7.0,3
  Primary Agriculture,Nova Scotia,J & B Millen Farms Limited,"Great Village, NS B0M 1L0",8431-General farm workers,8431,General farm workers,Unknown,1.0,5.0,3
  Primary Agriculture,Nova Scotia,J & M Reeves Christmas Greens Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,1.0,5.0,3
  Primary Agriculture,Nova Scotia,LUTZ FAMILY FARM LTD,"Berwick, NS B0P 1E0",8611-Harvesting labourers,8611,Harvesting labourers,Unknown,1.0,3.0,3
  Primary Agriculture,Nova Scotia,M. KEDDY FARM & FOREST LTD.,"New Ross, NS B0J 2M0",8431-General farm workers,8431,General farm workers,Unknown,1.0,6.0,3
  Primary Agriculture,Nova Scotia,Noggins Corner Farm II Ltd.,"Greenwich, NS B4P 2R2",8431-General farm workers,8431,General farm workers,Unknown,1.0,6.0,3
  Primary Agriculture,Nova Scotia,Northridge Farms N.S. Limited,"Aylesford, NS B0P 1C0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Nova Scotia,Power Farms Inc.,"Canning, NS B0P 1H0",8431-General farm workers,8431,General farm workers,Unknown,2.0,14.0,3
  Primary Agriculture,Nova Scotia,Power Farms Inc.,"Canning, NS B0P 1H0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,1.0,2.0,3
  Primary Agriculture,Nova Scotia,Reimer Gardens Inc.,"Waterville, NS B0P 1V0",8431-General farm workers,8431,General farm workers,Corporation,4.0,13.0,3
  Primary Agriculture,Nova Scotia,Sawler Gardens Ltd.,"Somerset, NS B0P 1E0",8431-General farm workers,8431,General farm workers,Unknown,1.0,4.0,3
  Primary Agriculture,Nova Scotia,Stirling Fruit Farms (2000) Ltd,"Greenwich, NS B4P 2R2",8431-General farm workers,8431,General farm workers,Unknown,5.0,68.0,3
  Primary Agriculture,Nova Scotia,Stirlings Mountainside Farms 2017 Ltd,"Centreville, NS B0P 1J0",8431-General farm workers,8431,General farm workers,Unknown,1.0,10.0,3
  Primary Agriculture,Nova Scotia,Stokdijk Greenhouses Ltd,"Beaver Brook, NS B6L 1H3",8431-General farm workers,8431,General farm workers,Unknown,1.0,12.0,3
  Primary Agriculture,Nova Scotia,Sunny Point Farms Limited,"Noel, NS B0N 1T0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Nova Scotia,TapRoot Farms Inc.,"Port Williams, NS B0P 1T0",8431-General farm workers,8431,General farm workers,Unknown,1.0,20.0,3
  Primary Agriculture,Nova Scotia,Thiessen Farm Ltd.,"Grafton, NS B0P 1V0",8431-General farm workers,8431,General farm workers,Unknown,3.0,11.0,3
  Primary Agriculture,Nova Scotia,Traditional Evergreen Tree Farms Ltd.,"Wileville, NS B4V 5J3",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Unknown,1.0,2.0,3
  Primary Agriculture,Nova Scotia,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",8431-General farm workers,8431,General farm workers,Unknown,3.0,10.0,3
  Primary Agriculture,Nova Scotia,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",8611-Harvesting labourers,8611,Harvesting labourers,Unknown,2.0,3.0,3
  Primary Agriculture,Nova Scotia,Walsh Farms Inc.,"Rockland, NS B0P 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,5.0,3
  Primary Agriculture,Nova Scotia,Webster Farms Limited,"Cambridge, NS B0P 1G0",8611-Harvesting labourers,8611,Harvesting labourers,Unknown,1.0,12.0,3
  Primary Agriculture,Nova Scotia,Wohlgemuth Farms Ltd.,"Aylesford, NS B0P 1C0",8431-General farm workers,8431,General farm workers,Unknown,2.0,3.0,3
 Global Talent Stream,Nova Scotia,Axis Specialty Canada Services ULC,"Halifax, NS B3J 0E8",2173-Software engineers and designers,2173,Software engineers and designers,Corporation,1.0,1.0,3
 Global Talent Stream,Nova Scotia,Delicious Brains Inc.,"Bible Hill, NS B6L 4G5",2174-Computer programmers and interactive media developers,2174,Computer programmers and interactive media developers,Unknown,1.0,1.0,3
 Global Talent Stream,Nova Scotia,DOCMATION CANADA ULC,"Halifax, NS B3M 2L8",2171-Information systems analysts and consultants,2171,Information systems analysts and consultants,Unknown,1.0,1.0,3
 Global Talent Stream,Nova Scotia,DOCMATION CANADA ULC,"Halifax, NS B3M 2L8",2173-Software engineers and designers,2173,Software engineers and designers,Unknown,1.0,1.0,3
 Global Talent Stream,Nova Scotia,Irving Shipbuilding Inc.,"Halifax, NS B3K  5M","0016-Senior managers - construction, transportation, production and utilities",0016,"Senior managers - construction, transportation, production and utilities",Corporation,1.0,1.0,3
 Global Talent Stream,Nova Scotia,Maritime Digital Art and Design ltd,"Halifax, NS B3J 1G5",2281-Computer network technicians,2281,Computer network technicians,Unknown,1.0,1.0,3
 Global Talent Stream,Nova Scotia,Nova Scotia Power Inc.,"Halifax, NS B3J 3S8",2174-Computer programmers and interactive media developers,2174,Computer programmers and interactive media developers,Unknown,1.0,1.0,3
 Global Talent Stream,Nova Scotia,Nuro Techonology (Canada) Company,"Halifax, NS B3J  2X",2173-Software engineers and designers,2173,Software engineers and designers,Corporation,1.0,1.0,3
 Global Talent Stream,Nova Scotia,REDspace Inc.,"Bedford, NS B4A 3Y4",2171-Information systems analysts and consultants,2171,Information systems analysts and consultants,Corporation,2.0,2.0,3
 Global Talent Stream,Nova Scotia,REDspace Inc.,"Bedford, NS B4A 3Y4",2174-Computer programmers and interactive media developers,2174,Computer programmers and interactive media developers,Corporation,7.0,7.0,3
 Global Talent Stream,Nova Scotia,"SHIL Technologies, Inc","Halifax, NS B3J 3N2",2174-Computer programmers and interactive media developers,2174,Computer programmers and interactive media developers,Unknown,1.0,5.0,3
    High Wage,New Brunswick,10933112 Canada Inc.,"Frederiction, NB E3A 5X2",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,10993018 Canada Corporation,"Moncton, NB E1G 0E6",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,3.0,3
    High Wage,New Brunswick,13220061 Canada Corporation,"Saint John, NB E2L 2J2",0125-Other business services managers,0125,Other business services managers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,700827 NB Inc.,"Fredericton, NB E3B 1B2",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
    High Wage,New Brunswick,704119 NB Ltd.,"Fredericton, NB E3A 1C5",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
    High Wage,New Brunswick,708667 NB Ltd,"Fredericton, NB E3C 2M5",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,A.P. Concrete Fredericton  Inc.,"Richibucto Road, NB E3A 9X5","9414-Concrete, clay and stone forming operators",9414,"Concrete, clay and stone forming operators",Unknown,1.0,3.0,3
    High Wage,New Brunswick,ARC Motels Inc.,"Woodstock, NB E7M 6B5",1221-Administrative officers,1221,Administrative officers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,Avatar Multi Cuisine Inc.,"Dieppe, NB E1A 0B2",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
    High Wage,New Brunswick,AYR Motor Express Inc,"Woodstock, NB E7M 4G2",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,10.0,3
    High Wage,New Brunswick,C & H EUROLEVEL TRANSPORTATION INC,"WOODSTOCK, NB E7M 2T5",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,5.0,3
    High Wage,New Brunswick,CC Art Gallery Inc,"SAINT JOHN, NB E2J 2E7",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
    High Wage,New Brunswick,DODA Transportation Inc.,"Fredericton, NB E3G 4K1",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,Dream Alliance Inc,"Bathurst, NB E2A 2Y9",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
    High Wage,New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",0631-Restaurant and food service managers,0631,Restaurant and food service managers,Unknown,5.0,5.0,3
    High Wage,New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",6311-Food service supervisors,6311,Food service supervisors,Unknown,8.0,16.0,3
    High Wage,New Brunswick,FMI National Inc,"Woodstock, NB E7M 5G5",6311-Food service supervisors,6311,Food service supervisors,Unknown,9.0,13.0,3
    High Wage,New Brunswick,FUNDYGELD DEVELOPMENT INC.,"SAINT JOHN, NB E2J 2E7","0121-Insurance, real estate and financial brokerage managers",0121,"Insurance, real estate and financial brokerage managers",Unknown,1.0,1.0,3
    High Wage,New Brunswick,"J.D. Irving, Limited","St. John, NB E2L 4Z2",7271-Carpenters,7271,Carpenters,Corporation,1.0,5.0,3
    High Wage,New Brunswick,Jayprabhu Hospitality Inc.,"St Andrews, NB E5B 1A3",0632-Accommodation service managers,0632,Accommodation service managers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,Jayprabhu Hospitality Inc.,"St Andrews, NB E5B 1A3",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,Kings Club Bar & Lounge Inc,"Moncton, NB E1C 1G3",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,3
    High Wage,New Brunswick,LeeNan Oriental Development Ltd.,"Saint John, NB E2K 0A5","1123-Professional occupations in advertising, marketing and public relations",1123,"Professional occupations in advertising, marketing and public relations",Unknown,1.0,1.0,3
    High Wage,New Brunswick,LOYAL TAXI LTD,"FREDERICTON, NB E3A 6P8",7513-Taxi and limousine drivers and chauffeurs,7513,Taxi and limousine drivers and chauffeurs,Unknown,1.0,3.0,3
    High Wage,New Brunswick,Lucky Freight Inc.,"Woodstock, NB E7M 1V3",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,6.0,3
    High Wage,New Brunswick,Midland Transport Limited,"Dieppe, NB E1A 6X4",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,2.0,25.0,3
    High Wage,New Brunswick,Murray Enterprises Ltd.,"Sussex Corner, NB E4E 2Y5",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,2.0,3
    High Wage,New Brunswick,Ritchies Discount Carpet Ltd,"Moncton, NB E1C 0E8",7283-Tilesetters,7283,Tilesetters,Unknown,1.0,1.0,3
    High Wage,New Brunswick,Rona inc.,"Edmundston, NB E3V 4H4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1.0,1.0,3
    High Wage,New Brunswick,Rossignol Transport Ltd.,"Saint - Jacques, NB E7B 0B1",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,5.0,3
    High Wage,New Brunswick,Tisdale Trucking Ltd.,"Bubartown, NB E7P 2K1",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,5.0,3
   Low Wage,New Brunswick,041216 NB LTD,"Moncton, NB E1C 0M4",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,10.0,3
   Low Wage,New Brunswick,1974253 Ontario Limited,"Fredericton, NB E3C 0B8","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,New Brunswick,507536 NB INC,"Fredericton, NB E3C 1A2",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,620694 nb ltd,"Fredericton, NB E3C 0B8","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,New Brunswick,638001 NB Inc oa Pizza Delight,"Shediac, NB E4P 2G9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,638798 NB INC,"Miramichi, NB E1V 6W3",6322-Cooks,6322,Cooks,Unknown,1.0,5.0,3
   Low Wage,New Brunswick,666194NB Inc.,"Bathurst, NB E2A 1S8","3413-Nurse aides, orderlies and patient service associates",3413,"Nurse aides, orderlies and patient service associates",Unknown,1.0,2.0,3
   Low Wage,New Brunswick,666194NB Inc.,"Bathurst, NB E2A 1S8",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,694120 N.B. Inc.,"Saint John, NB E2L 2H3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,694156 NB Inc.,"SHEDIAC, NB E4P 2E8",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,694327 NB LTD,"Miramichi, NB E1V 6W4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,697131 NB INC.,"MONCTON, NB E1A 8R5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,700827 NB Inc o/a J's Asian Kitchen-Main Street,"Fredericton, NB E3A 1C8",6311-Food service supervisors,6311,Food service supervisors,Corporation,1.0,1.0,3
   Low Wage,New Brunswick,700827 NB Inc.,"Fredericton, NB E3B 1B2",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,707326 NB Inc.,"Moncton, NB E1G 1A5",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,708077nb inc / pizza boy,"Grand falls, NB E3Y 1B9",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,722165 NB INC,"Woodstock, NB E7M 2M9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,723018 NB INC.,"Dieppe, NB E1A 9G5",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,877 Coverdale road limited,"Moncton, NB E1E 1C2",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,A Bite of Beijing Restaurant Inc.,"Fredericton, NB E3B 1E9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,APOLLO CINEMAS INC.,"Bathurst, NB E2A 6X1",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,ARC Motels Inc.,"Woodstock, NB E7M 6B5","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,New Brunswick,Boaz Japanese & Korean Restaurant,"Rothesay, NB E2E 2N6",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,Bouctouche Bay Inn Inc.,"Lincoln, NB E3B 9J1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,Boulevard Holdings Ltd. oa Pizza Delight,"Bouctouche, NB E4S 3L4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,C&A Toner Ltd,"Grand Falls, NB E3Z 2W1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,Cafe JEG Ruest Inc.,"Saint Leonard, NB E7E 2B6",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,5.0,3
   Low Wage,New Brunswick,CARPE DIEM FOOD INC.,"MONCTON, NB E1E 4H8",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,New Brunswick,Charlotte County Diamond Shine Ltd.,"Charlotte County, NB E3L 3P1",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,China Wok Inc.,"Quispamsis, NB E2E 4L8",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,Citadel Fence Ltd.,"Bedford, NB B4B 1J6",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,ck investments inc.,"Bouctouche, NB E4S 3L5",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,Coffee Mill Canada Ltd.,"Fredericton, NB E3B 3H4",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,New Brunswick,Connors Bros. Division of Clover Leaf Seafoods Corp,"Blacks Harbour, NB E5H 1G6",9463-Fish and seafood plant workers,9463,Fish and seafood plant workers,Unknown,2.0,19.0,3
   Low Wage,New Brunswick,Connors Bros. Division of Clover Leaf Seafoods Corp,"Blacks Harbour, NB E5H 1G6",9618-Labourers in fish and seafood processing,9618,Labourers in fish and seafood processing,Unknown,1.0,5.0,3
   Low Wage,New Brunswick,DAE Enterprises INC,"Miramichi, NB E1V 5Z6","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
